Latitude,Longitude,Region
62.1,-173.3,2.0
59.89,-178.9,2.0
59.89,-178.9,2.0
59.9,-177.6,2.0
59.9,-175.2,2.0
59.9,-172.2,2.0
59.9,-172.2,2.0
58.83,-168.2,2.0
58.83,-168.2,2.0
58.36,-168.7,2.0
56.73,-170.5,2.0
56.2,-171.0,2.0
54.24,-166.5,0.0
55.53,-164.0,2.0
55.53,-164.0,2.0
57.06,-161.0,2.0
56.71,-164.5,2.0
55.43,-165.1,2.0
55.43,-165.1,2.0
55.93,-169.0,2.0
57.35,-167.4,2.0
57.35,-167.4,2.0
59.28,-167.6,2.0
57.44,-169.8,2.0
56.25,-171.1,2.0
56.25,-171.1,2.0
56.72,-173.0,2.0
58.28,-174.7,2.0
58.28,-174.7,2.0
60.0,-171.1,2.0
59.9,-167.7,2.0
59.9,-167.7,2.0
59.9,-172.8,2.0
59.9,-177.0,2.0
56.93,-178.9,2.0
60.85,-175.4,2.0
61.97,-170.8,2.0
62.2,-173.9,2.0
62.67,-173.4,2.0
62.67,-173.4,2.0
61.25,-173.7,2.0
59.83,-171.8,2.0
59.83,-171.8,2.0
58.05,-169.6,2.0
57.26,-165.8,2.0
22.48,61.18,3.0
21.18,63.55,3.0
19.88,65.88,3.0
19.17,67.17,3.0
19.16,67.16,3.0
17.3,67.93,3.0
15.38,68.75,3.0
10.0,64.9,3.0
12.07,65.0,3.0
15.25,63.49,3.0
16.0,62.0,3.0
17.68,58.83,3.0
18.08,58.0,3.0
18.45,57.3,3.0
21.18,63.55,3.0
19.88,65.89,3.0
19.15,67.16,3.0
19.17,67.17,3.0
18.28,67.57,3.0
17.3,67.93,3.0
15.38,68.75,3.0
10.0,64.89,3.0
12.07,65.0,3.0
14.45,65.0,3.0
15.24,63.5,3.0
16.0,62.0,3.0
17.2,59.77,3.0
17.69,58.83,3.0
18.08,58.0,3.0
18.45,57.3,3.0
22.5,61.17,3.0
21.19,63.55,3.0
19.88,65.88,3.0
19.2,67.17,3.0
19.2,67.17,3.0
19.2,67.17,3.0
19.2,67.17,3.0
19.2,67.17,3.0
19.2,67.17,3.0
17.29,67.93,3.0
9.97,64.89,3.0
15.25,63.5,3.0
16.03,62.0,3.0
17.2,59.77,3.0
17.68,58.83,3.0
18.13,58.0,3.0
24.33,58.18,0.0
23.91,59.25,0.0
23.91,59.25,0.0
22.33,60.5,3.0
22.33,60.5,3.0
22.38,59.89,0.0
22.38,59.89,0.0
23.8,59.9,3.0
23.05,60.96,3.0
22.52,61.62,3.0
21.17,63.55,3.0
19.17,67.17,3.0
10.08,65.0,3.0
12.07,65.0,3.0
14.45,65.0,3.0
15.25,63.5,3.0
16.03,62.0,3.0
17.18,59.81,3.0
18.13,58.0,3.0
18.5,57.3,0.0
18.5,57.3,0.0
16.42,56.5,3.0
16.92,57.27,3.0
17.79,58.67,3.0
18.41,59.13,3.0
18.41,59.13,3.0
18.27,60.32,3.0
19.28,60.32,3.0
19.28,60.32,3.0
22.5,61.17,3.0
21.18,63.55,3.0
21.18,63.55,3.0
21.18,63.55,3.0
21.18,63.55,3.0
21.18,63.55,3.0
21.18,63.55,3.0
21.18,63.55,3.0
19.88,65.88,3.0
19.88,65.88,3.0
19.88,65.88,3.0
19.88,65.88,3.0
19.88,65.88,3.0
19.88,65.88,3.0
19.88,65.88,3.0
19.88,65.88,3.0
19.88,65.88,3.0
19.88,65.88,3.0
19.19,67.16,3.0
19.21,67.17,3.0
15.38,68.79,3.0
9.98,64.9,3.0
15.25,63.5,3.0
16.04,61.97,3.0
17.22,59.76,3.0
17.68,58.83,3.0
18.08,58.0,3.0
18.26,57.63,3.0
18.5,57.3,0.0
12.01,-140.0,2.0
11.98,-140.1,2.0
11.98,-140.0,2.0
12.0,-140.0,2.0
9.03,-140.0,2.0
9.02,-140.1,2.0
9.1,-140.1,2.0
7.03,-140.0,2.0
7.04,-140.0,2.0
5.04,-140.0,2.0
5.1,-139.9,2.0
5.12,-139.9,2.0
3.01,-140.0,2.0
2.1,-139.9,2.0
2.07,-139.9,2.0
2.06,-139.9,2.0
1.14,-140.2,2.0
1.29,-140.3,2.0
0.0,-140.2,2.0
0.0,-140.3,2.0
-1.02,-140.2,2.0
-1.14,-140.4,2.0
-2.02,-140.1,2.0
-1.91,-140.3,2.0
-2.0,-140.5,2.0
-3.0,-140.0,2.0
-5.04,-140.0,2.0
-5.11,-140.0,2.0
-5.11,-140.0,2.0
-6.99,-138.8,2.0
-9.0,-137.3,2.0
-12.03,-135.0,2.0
-0.01,-140.0,2.0
0.03,-140.0,2.0
0.0,-140.0,2.0
0.0,-140.0,2.0
0.03,-140.0,2.0
0.0,-140.0,2.0
0.0,-140.0,2.0
0.0,-140.0,2.0
0.0,-140.0,2.0
0.0,-140.0,2.0
-0.01,-140.0,2.0
0.0,-140.0,2.0
0.0,-140.0,2.0
0.0,-140.0,2.0
0.0,-140.0,2.0
0.0,-140.0,2.0
12.0,-140.0,2.0
12.02,-140.1,2.0
11.98,-140.1,2.0
8.99,-140.0,2.0
9.03,-140.0,2.0
9.1,-139.8,2.0
7.02,-139.9,2.0
7.06,-139.8,2.0
5.01,-139.9,2.0
4.94,-139.8,2.0
4.95,-139.9,2.0
2.92,-140.2,2.0
2.6,-140.8,2.0
2.09,-140.2,2.0
2.2,-140.7,2.0
2.27,-140.9,2.0
2.09,-141.4,2.0
1.11,-140.0,2.0
1.33,-140.0,2.0
0.18,-139.9,2.0
0.29,-139.7,2.0
0.36,-139.6,2.0
-1.07,-140.0,2.0
-1.38,-140.1,2.0
-2.13,-140.1,2.0
-2.3,-140.3,2.0
-3.18,-140.2,2.0
-3.64,-140.6,2.0
-5.1,-140.0,2.0
-5.24,-139.9,2.0
-5.42,-139.7,2.0
-7.01,-138.5,2.0
-9.01,-137.0,2.0
-11.97,-135.0,2.0
-11.92,-135.0,2.0
-11.89,-134.9,2.0
-11.88,-134.9,2.0
-0.01,-139.9,2.0
0.0,-140.0,2.0
-0.13,-140.0,2.0
0.0,-140.0,2.0
0.03,-140.0,2.0
0.01,-140.0,2.0
0.0,-140.0,2.0
-0.01,-140.0,2.0
0.04,-140.0,2.0
0.01,-140.0,2.0
0.04,-140.1,2.0
0.0,-140.0,2.0
0.02,-140.0,2.0
-0.01,-140.0,2.0
-0.07,-140.0,2.0
-0.01,-140.0,2.0
0.01,-140.0,2.0
0.01,-140.0,2.0
0.08,-140.2,2.0
0.0,-140.0,2.0
31.67,-64.17,1.0
31.67,-64.17,1.0
31.67,-64.17,1.0
31.63,-64.16,1.0
31.67,-64.16,1.0
31.67,-64.17,1.0
31.67,-64.17,1.0
31.67,-64.16,1.0
31.67,-64.17,1.0
31.01,-64.0,1.0
31.01,-64.0,1.0
31.01,-64.0,1.0
31.01,-64.0,1.0
31.01,-64.0,1.0
31.01,-64.0,1.0
31.01,-64.0,1.0
31.01,-64.0,1.0
43.07,5.13,1.0
43.07,5.12,1.0
43.07,5.13,1.0
43.1,5.08,1.0
43.24,4.88,1.0
43.07,5.13,1.0
43.24,4.88,1.0
43.07,5.12,1.0
43.07,5.12,1.0
43.05,5.13,1.0
43.06,5.12,1.0
-11.5,-150.0,2.0
-9.99,-150.0,2.0
-8.5,-150.0,2.0
-7.0,-150.0,2.0
-5.5,-150.0,2.0
-4.0,-150.0,2.0
-2.5,-150.0,2.0
1.0,-150.0,2.0
0.0,-150.0,2.0
1.0,-150.0,2.0
-5.0,-150.0,2.0
-16.0,-150.0,2.0
19.8,-18.3,1.0
0.95,-24.4,1.0
-5.72,-27.1,1.0
-15.0,-31.0,1.0
-20.8,-33.4,1.0
-28.1,-40.1,1.0
-30.6,-42.5,1.0
-33.3,-45.3,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
10.58,-64.68,1.0
-60.61,-53.87,5.0
-60.8,-54.63,5.0
-60.8,-55.39,5.0
-61.42,-58.0,5.0
-61.03,-56.88,5.0
-61.08,-58.12,5.0
-60.83,-57.97,5.0
-59.98,-54.48,5.0
-60.01,-53.16,5.0
-60.27,-55.23,5.0
-60.9,-54.36,5.0
-60.57,-57.65,5.0
-59.69,-55.94,5.0
-60.63,-55.6,5.0
34.33,-120.8,2.0
34.33,-120.8,2.0
34.29,-120.8,2.0
34.29,-120.8,2.0
34.28,-121.0,2.0
34.28,-121.0,2.0
34.27,-121.0,2.0
34.27,-121.0,2.0
34.26,-121.1,2.0
34.26,-121.1,2.0
33.68,-122.2,2.0
33.5,-122.1,2.0
33.62,-122.1,2.0
33.49,-122.1,2.0
33.36,-122.0,2.0
34.61,-120.8,2.0
34.61,-120.8,2.0
34.75,-120.8,2.0
34.75,-120.8,2.0
34.86,-120.8,2.0
34.86,-120.8,2.0
34.84,-120.8,2.0
34.84,-120.8,2.0
34.05,-121.3,2.0
34.02,-121.4,2.0
33.96,-121.6,2.0
33.89,-121.6,2.0
33.87,-121.7,2.0
33.76,-121.7,2.0
32.85,-124.0,2.0
32.78,-124.1,2.0
32.67,-124.2,2.0
32.49,-124.2,2.0
32.3,-124.3,2.0
34.26,-120.8,2.0
34.26,-120.8,2.0
34.27,-120.9,2.0
34.28,-120.9,2.0
34.28,-120.9,2.0
34.29,-120.9,2.0
34.33,-121.0,2.0
34.36,-121.0,2.0
34.36,-121.0,2.0
34.36,-121.1,2.0
34.32,-121.2,2.0
33.66,-123.1,2.0
33.55,-123.2,2.0
33.5,-123.2,2.0
33.41,-123.3,2.0
33.4,-123.4,2.0
33.33,-123.4,2.0
33.34,-123.5,2.0
33.28,-123.6,2.0
34.22,-120.6,2.0
34.18,-120.6,2.0
34.23,-121.2,2.0
34.16,-121.2,2.0
33.92,-121.2,2.0
33.88,-121.1,2.0
33.82,-121.1,2.0
33.8,-121.1,2.0
33.74,-121.0,2.0
33.77,-120.9,2.0
33.8,-120.8,2.0
32.64,-124.0,2.0
34.13,-121.0,2.0
34.14,-120.9,2.0
34.11,-120.8,2.0
34.07,-120.8,2.0
33.97,-120.8,2.0
33.89,-120.8,2.0
33.78,-120.7,2.0
33.7,-120.8,2.0
33.53,-120.7,2.0
32.89,-123.7,2.0
32.69,-123.7,2.0
32.45,-123.7,2.0
32.4,-123.8,2.0
32.29,-123.8,2.0
32.26,-123.9,2.0
32.15,-124.0,2.0
33.95,-121.8,2.0
33.97,-121.8,2.0
34.02,-121.8,2.0
34.04,-121.7,2.0
34.11,-121.7,2.0
34.14,-121.6,2.0
34.2,-121.6,2.0
33.61,-121.2,2.0
33.61,-121.2,2.0
33.62,-121.2,2.0
33.61,-121.2,2.0
33.61,-121.2,2.0
33.61,-121.2,2.0
33.55,-121.2,2.0
33.55,-121.2,2.0
32.92,-120.9,2.0
32.87,-120.9,2.0
32.82,-120.8,2.0
32.82,-120.8,2.0
32.83,-120.8,2.0
32.85,-120.6,2.0
32.67,-120.7,2.0
32.72,-120.7,2.0
32.75,-120.7,2.0
32.78,-120.7,2.0
32.8,-120.7,2.0
32.83,-120.7,2.0
32.85,-120.7,2.0
32.9,-120.7,2.0
32.6,-120.6,2.0
32.59,-120.5,2.0
32.57,-120.3,2.0
32.54,-120.2,2.0
32.49,-120.1,2.0
48.96,-16.5,1.0
46.23,-17.44,1.0
44.35,-19.33,1.0
44.35,-19.33,1.0
35.92,-29.13,1.0
31.3,-32.05,1.0
29.53,-36.27,1.0
27.78,-38.81,1.0
23.96,-36.78,1.0
21.05,-35.27,1.0
18.38,-33.91,1.0
15.13,-32.3,1.0
12.07,-30.8,1.0
12.07,-30.8,1.0
9.43,-29.52,1.0
7.94,-28.8,1.0
4.95,-27.37,1.0
6.51,-28.11,1.0
6.51,-28.11,1.0
3.48,-26.66,1.0
0.89,-25.44,1.0
-2.89,-25.0,1.0
-11.0,-25.0,1.0
-14.38,-25.0,1.0
-18.56,-25.0,1.0
-21.13,-22.44,1.0
-22.14,-20.2,1.0
-23.76,-16.53,1.0
-27.4,-8.12,1.0
-28.85,-4.69,1.0
-30.67,-0.3,1.0
-32.53,4.24,1.0
-33.91,10.3,1.0
-34.98,13.78,5.0
-31.96,16.97,1.0
-31.83,10.5,1.0
-29.96,0.7,1.0
-28.07,-9.25,1.0
-27.23,-13.44,1.0
-26.53,-17.23,1.0
-25.61,-21.93,1.0
-22.88,-25.0,1.0
-20.2,-25.0,1.0
-16.28,-25.0,1.0
-12.41,-24.99,1.0
-9.07,-25.0,1.0
-1.63,-24.99,1.0
1.18,-25.57,1.0
4.28,-27.02,1.0
7.25,-28.45,1.0
10.01,-29.79,1.0
15.76,-32.6,1.0
18.97,-34.21,1.0
22.8,-36.16,1.0
29.15,-39.54,1.0
31.38,-42.14,1.0
33.58,-45.53,1.0
34.91,-42.55,1.0
36.07,-38.34,1.0
37.35,-33.66,1.0
38.3,-30.06,1.0
41.14,-26.38,1.0
43.74,-22.87,1.0
46.04,-19.67,1.0
31.26,-20.72,1.0
29.12,-16.97,1.0
2.51,-24.44,1.0
-17.95,-24.99,1.0
-20.64,-23.67,1.0
-21.92,-20.98,1.0
-23.56,-17.5,1.0
-25.23,-13.91,1.0
-26.88,-10.33,1.0
-28.58,-6.57,1.0
-31.13,-3.93,1.0
-34.52,-1.37,1.0
-37.83,1.23,5.0
-37.83,1.23,5.0
-40.0,5.02,5.0
-40.0,5.02,5.0
-40.02,10.03,5.0
38.67,-19.96,1.0
49.0,-16.39,1.0
18.0,-18.28,1.0
-2.79,-27.53,1.0
-7.01,-29.51,1.0
-11.47,-31.55,1.0
-48.93,70.51,0.0
-49.14,69.84,0.0
-48.73,71.18,0.0
-48.51,71.81,5.0
-49.01,62.03,5.0
49.67,-66.0,0.0
49.67,-66.0,0.0
49.67,-62.0,0.0
49.67,-62.0,0.0
49.67,-62.0,0.0
49.67,-62.0,0.0
47.67,-60.0,1.0
47.67,-60.0,1.0
47.08,-62.5,0.0
47.08,-62.5,0.0
47.8,-64.0,1.0
47.8,-64.0,1.0
49.67,-66.0,0.0
49.67,-66.0,0.0
49.67,-62.0,0.0
49.67,-62.0,0.0
47.67,-60.0,1.0
47.67,-60.0,1.0
47.8,-64.0,1.0
47.8,-64.0,1.0
47.8,-64.0,1.0
47.08,-62.5,0.0
47.08,-62.5,0.0
47.08,-62.5,0.0
47.8,-64.0,1.0
47.8,-64.0,1.0
49.67,-66.0,0.0
49.67,-66.0,0.0
49.67,-66.0,0.0
49.67,-66.0,0.0
49.67,-62.0,0.0
49.67,-62.0,0.0
47.67,-60.0,1.0
49.42,-59.67,1.0
47.08,-62.5,0.0
47.08,-62.5,0.0
49.67,-66.0,0.0
49.67,-66.0,0.0
49.67,-66.0,0.0
49.67,-66.0,0.0
47.08,-62.5,0.0
47.08,-62.5,0.0
47.08,-62.5,0.0
47.8,-64.0,1.0
47.8,-64.0,1.0
49.67,-66.0,0.0
49.67,-66.0,0.0
49.67,-66.0,0.0
49.67,-66.0,0.0
49.67,-62.0,0.0
49.67,-62.0,0.0
47.08,-62.5,0.0
47.8,-64.0,1.0
47.8,-64.0,1.0
47.08,-62.5,0.0
47.08,-62.5,0.0
47.8,-64.0,1.0
47.8,-64.0,1.0
47.8,-64.0,1.0
49.67,-66.0,0.0
49.67,-66.0,0.0
49.67,-62.0,0.0
47.68,-60.0,1.0
43.83,-62.8,1.0
42.9,-61.75,1.0
48.0,175.0,2.0
44.0,175.0,2.0
40.01,175.0,2.0
33.0,175.0,2.0
30.01,175.0,2.0
24.0,175.0,2.0
16.0,175.0,2.0
10.0,175.0,2.0
-12.0,175.0,2.0
-8.0,175.0,2.0
-3.0,175.0,2.0
0.0,175.0,2.0
3.0,175.0,2.0
6.0,175.0,2.0
0.0,175.2,2.0
7.92,175.0,2.0
21.28,174.8,2.0
24.0,175.1,2.0
30.0,175.0,2.0
35.24,175.0,2.0
37.5,175.0,2.0
40.0,175.0,2.0
45.98,175.0,2.0
48.09,175.0,2.0
48.11,175.0,2.0
44.0,175.0,2.0
39.97,175.0,2.0
33.0,175.0,2.0
30.0,175.0,2.0
27.0,175.0,2.0
23.68,175.0,2.0
-12.0,175.0,2.0
-8.0,175.0,2.0
-4.01,175.0,2.0
-3.0,175.0,2.0
0.0,175.0,2.0
3.0,175.0,2.0
6.0,175.0,2.0
16.0,175.0,2.0
21.0,175.0,2.0
19.0,175.0,2.0
16.0,175.0,2.0
13.0,175.0,2.0
10.0,175.0,2.0
6.01,175.0,2.0
3.0,175.0,2.0
0.0,175.0,2.0
-3.02,175.0,2.0
-4.0,175.0,2.0
-7.99,175.0,2.0
-12.0,175.0,2.0
-15.0,175.0,2.0
23.68,175.0,2.0
27.0,175.0,2.0
30.0,175.0,2.0
33.0,175.0,2.0
42.0,175.0,2.0
40.02,175.0,2.0
44.0,175.0,2.0
48.11,175.0,2.0
48.0,175.0,2.0
46.12,175.0,2.0
40.0,175.3,2.0
37.4,175.0,2.0
32.99,175.2,2.0
30.0,175.0,2.0
24.0,175.2,2.0
20.0,175.2,2.0
16.0,175.2,2.0
10.0,174.8,2.0
6.0,174.8,2.0
0.02,175.0,2.0
-3.0,174.8,2.0
10.2,143.0,2.0
5.0,144.9,2.0
-15.67,153.3,2.0
-17.76,154.8,2.0
-35.51,161.0,2.0
-30.0,162.0,2.0
-25.27,162.0,2.0
-1.38,163.8,2.0
1.22,160.6,2.0
5.0,160.0,2.0
10.0,160.0,2.0
14.99,160.0,2.0
20.0,160.0,2.0
25.0,160.0,2.0
30.0,160.0,2.0
34.47,158.7,2.0
41.0,143.0,2.0
43.01,155.0,2.0
45.0,160.0,2.0
45.0,165.0,2.0
45.0,175.0,2.0
48.0,175.0,2.0
46.0,175.0,2.0
44.0,175.0,2.0
42.0,175.0,2.0
40.0,175.0,2.0
38.0,175.0,2.0
36.0,175.0,2.0
34.0,175.0,2.0
32.0,175.0,2.0
30.0,175.0,2.0
23.65,175.0,2.0
26.0,175.0,2.0
28.0,175.0,2.0
30.0,165.0,2.0
30.0,165.0,2.0
30.0,155.0,2.0
-64.39,-61.9,0.0
-63.04,-61.52,5.0
-63.55,-65.79,5.0
-64.45,-64.36,5.0
-64.87,-63.24,0.0
-64.63,-62.88,0.0
-64.05,-61.77,0.0
-62.9,-62.1,5.0
-63.79,-61.22,0.0
-63.43,-61.58,5.0
-63.12,-61.88,5.0
-63.88,-60.28,0.0
-63.52,-60.5,0.0
-63.19,-60.93,5.0
-62.98,-61.14,5.0
-63.4,-60.72,5.0
-63.73,-59.71,0.0
-63.46,-59.86,5.0
-63.26,-60.05,5.0
-63.04,-60.26,5.0
-62.84,-60.45,5.0
-63.36,-59.14,5.0
-63.13,-59.43,5.0
-62.92,-59.62,5.0
-62.72,-59.83,5.0
-64.86,-63.92,5.0
-64.91,-64.49,5.0
-64.38,-61.89,0.0
-62.94,-65.06,5.0
-63.69,-63.84,5.0
-63.81,-61.87,0.0
-62.82,-63.54,5.0
-63.04,-61.52,5.0
-63.02,-60.28,5.0
39.43,25.73,1.0
39.67,25.75,1.0
39.78,25.75,1.0
39.85,25.75,1.0
39.92,25.75,1.0
39.98,25.75,1.0
40.05,25.57,1.0
40.13,25.38,1.0
40.23,25.18,1.0
39.43,25.73,1.0
39.67,25.75,1.0
39.78,25.75,1.0
39.92,25.75,1.0
39.98,25.75,1.0
49.73,-3.76,1.0
46.82,-5.3,1.0
46.22,-4.09,1.0
45.74,-5.52,1.0
45.92,-4.59,1.0
33.56,-14.51,1.0
29.6,-16.32,1.0
25.53,-17.86,1.0
22.5,-20.5,1.0
13.9,-20.82,1.0
10.62,-20.13,1.0
7.02,-17.49,1.0
3.7,-14.72,1.0
0.27,-12.01,1.0
-0.69,-11.27,1.0
-2.16,-10.13,1.0
-8.8,-4.98,1.0
-11.87,-2.52,1.0
-14.27,-0.6,1.0
-17.87,2.32,1.0
-21.11,5.0,1.0
-24.53,7.88,1.0
-25.0,8.28,1.0
-25.96,9.36,1.0
43.15,5.12,1.0
43.11,5.12,1.0
43.07,5.12,1.0
43.02,5.12,1.0
41.02,12.78,1.0
41.15,12.95,1.0
41.2,13.01,1.0
41.22,13.04,1.0
41.43,12.57,1.0
41.41,12.54,1.0
41.36,12.46,1.0
41.29,12.35,1.0
41.26,12.31,1.0
41.4,11.99,1.0
41.52,12.11,1.0
41.6,12.19,1.0
41.65,12.25,1.0
41.78,12.15,1.0
41.92,12.0,1.0
41.89,11.96,1.0
41.83,11.88,1.0
41.76,11.8,1.0
42.13,11.74,1.0
42.11,11.71,1.0
42.07,11.63,1.0
42.02,11.57,1.0
41.94,11.46,1.0
42.08,10.97,1.0
42.16,11.09,1.0
42.23,11.19,1.0
42.31,11.29,1.0
42.37,11.37,1.0
41.78,12.15,1.0
41.74,12.09,1.0
41.69,12.03,1.0
41.73,12.21,1.0
41.74,12.22,1.0
41.71,12.19,1.0
41.65,12.13,1.0
41.51,12.11,1.0
41.51,12.11,1.0
41.56,12.15,1.0
41.6,12.19,1.0
41.65,12.19,1.0
41.67,12.27,1.0
41.68,12.31,1.0
41.58,12.42,1.0
41.55,12.32,1.0
41.48,12.24,1.0
41.43,12.2,1.0
41.35,12.1,1.0
41.21,12.25,1.0
41.25,12.31,1.0
41.29,12.35,1.0
41.33,12.4,1.0
41.3,12.37,1.0
41.47,12.18,1.0
41.56,12.18,1.0
41.65,12.2,1.0
44.64,12.59,1.0
44.64,12.8,1.0
44.64,12.8,1.0
44.64,12.59,1.0
44.64,12.87,1.0
44.64,13.08,1.0
44.64,13.08,1.0
44.64,12.87,1.0
44.47,12.87,0.0
44.47,13.08,0.0
44.47,12.87,0.0
44.47,13.08,0.0
44.47,12.59,0.0
44.47,12.8,0.0
44.47,12.59,0.0
44.47,12.8,0.0
44.55,12.87,1.0
44.55,13.08,1.0
44.55,13.08,1.0
44.55,12.87,1.0
44.55,12.66,1.0
44.55,13.37,1.0
44.55,12.66,1.0
44.55,13.37,1.0
43.98,13.13,0.0
43.9,13.04,0.0
43.9,13.04,0.0
43.98,13.13,0.0
44.02,13.18,0.0
44.09,13.28,0.0
44.02,13.18,0.0
44.09,13.28,0.0
43.93,13.22,0.0
43.96,13.27,0.0
43.96,13.27,0.0
43.87,13.31,0.0
43.91,13.35,0.0
43.87,13.31,0.0
43.85,13.44,0.0
43.93,13.53,0.0
43.85,13.44,0.0
43.81,13.39,0.0
43.9,13.04,0.0
43.74,13.3,0.0
43.74,13.3,0.0
43.81,13.39,0.0
43.9,13.04,0.0
43.75,13.3,0.0
43.77,13.34,0.0
43.86,13.44,0.0
43.77,13.34,0.0
43.75,13.3,0.0
43.77,13.34,0.0
43.86,13.44,0.0
43.78,13.24,0.0
43.84,13.31,0.0
43.89,13.39,0.0
43.78,13.24,0.0
43.89,13.39,0.0
43.78,13.24,0.0
43.84,13.31,0.0
43.75,13.3,0.0
43.8,13.37,0.0
43.86,13.44,0.0
43.75,13.3,0.0
43.8,13.37,0.0
43.75,13.3,0.0
43.86,13.44,0.0
43.78,13.24,0.0
43.8,13.29,0.0
43.89,13.39,0.0
43.78,13.24,0.0
43.8,13.29,0.0
43.75,13.3,0.0
43.75,13.3,0.0
44.55,13.16,1.0
44.59,13.09,1.0
44.65,12.97,1.0
44.65,12.97,1.0
44.47,13.12,0.0
44.49,13.29,0.0
44.52,13.22,1.0
44.47,13.12,0.0
44.52,13.22,1.0
44.51,13.05,1.0
44.57,12.92,1.0
44.6,12.85,1.0
44.51,13.05,1.0
44.57,12.92,1.0
44.6,12.85,1.0
44.48,13.3,0.0
44.59,13.09,1.0
44.55,13.16,1.0
44.48,13.3,0.0
44.59,13.09,1.0
44.57,12.92,1.0
44.62,13.03,1.0
44.5,13.06,1.0
44.54,12.99,1.0
44.44,13.18,0.0
43.43,7.25,1.0
44.73,12.42,0.0
44.73,12.58,1.0
44.73,12.65,1.0
44.73,12.42,0.0
44.73,12.42,0.0
44.63,12.73,1.0
44.73,12.8,1.0
44.63,12.73,1.0
44.63,12.42,0.0
44.63,12.5,1.0
44.63,12.65,1.0
44.63,12.5,1.0
